Customer Id,Customer Name,Email,Location,Marital Status,Income Level,Frequency,Occupation,Age,Gender,Subscription Status,Payment Method,,Interest,Category,Item Purchased
4558,Mary Price,mary.price@outlook.com,Kanpur,Married,2600000,Yearly,Teacher,59,Female,Yes,Debit Card,,"Electronics, Technology, Dancing, Photography",Watches,Sports Watch
4559,Cody Moore,cody.moore@hotmail.com,Visakhapatnam,Married,100000,Yearly,Banker,55,Male,Yes,Credit Card,,"Electronics, Technology, Painting, Gaming",Watches,Luxury Watch
4560,James Shelton,james.shelton@hotmail.com,Lucknow,Single,1700000,Monthly,Manager,51,Male,No,Cash,,"Electronics, Technology, Dancing, Cycling",Watches,Analog
4561,Gregg Frost,gregg.frost@yahoo.com,Kolkata,Married,2400000,Quarterly,Engineer,31,Male,No,PayPal,,"Gadgets, Technology, Sports, Reading",Smartphones,iPhone
4562,Caitlin Patterson,caitlin.patterson@outlook.com,Surat,Married,300000,Quarterly,Artist,56,Male,No,PayPal,,"Technology, Gadgets, Dancing",Smartphones,Xiaomi
4563,Andrea Ortiz,andrea.ortiz@hotmail.com,Indore,Single,2700000,Quarterly,Engineer,42,Female,No,Cash,,"Fashion, Beauty, Music",Beauty Products,Face Cream
4564,Derrick Smith,derrick.smith@gmail.com,Ahmedabad,Married,800000,Quarterly,Teacher,60,Male,No,Venmo,,"Technology, Electronics, Fitness",Watches,Digital
4565,Nicole Lane,nicole.lane@outlook.com,Mumbai,Single,1700000,Half Yearly,Teacher,19,Male,Yes,PayPal,,"Technology, Electronics, Painting",Watches,Analog
4566,Natasha Everett,natasha.everett@gmail.com,Varanasi,Single,1500000,Quarterly,Banker,29,Male,No,Cash,,"Shopping, Fashion, Gardening, Travel",Clothes,Jeans
4567,Patrick Melendez,patrick.melendez@outlook.com,Patna,Married,2900000,Half Yearly,Engineer,32,Female,No,Debit Card,,"Technology, Electronics, Writing, Fitness",Watches,Smartwatch
4568,John Fuller,john.fuller@hotmail.com,Visakhapatnam,Married,200000,Yearly,Doctor,35,Male,No,PayPal,,"Technology, Cars, Cooking, Gaming",Automobiles,Hatchback
4569,Morgan Newman,morgan.newman@yahoo.com,Chennai,Married,2500000,Half Yearly,Teacher,42,Male,Yes,Cash,,"Fashion, Shopping, Cycling",Clothes,T-Shirt
4570,Mark Hurst,mark.hurst@hotmail.com,Kanpur,Married,700000,Monthly,Artist,61,Female,Yes,Debit Card,,"Electronics, Technology, Gaming, Painting",Watches,Digital
4571,Daniel Li,daniel.li@hotmail.com,Bangalore,Single,500000,Half Yearly,Teacher,55,Female,No,Bank Transfer,,"Cars, Technology, Photography",Automobiles,Sedan
4572,Brian Gonzalez,brian.gonzalez@outlook.com,Srinagar,Married,1100000,Half Yearly,Entrepreneur,57,Female,No,Credit Card,,"Reading, Writing, Art",Books,History
4573,Arthur Jimenez,arthur.jimenez@yahoo.com,Pune,Single,1700000,Half Yearly,Engineer,45,Female,Yes,Cash,,"Beauty, Fashion, Technology",Beauty Products,Lipstick
4574,Ryan Bryan,ryan.bryan@hotmail.com,Mumbai,Single,1300000,Yearly,Artist,24,Female,No,Venmo,,"Reading, Writing, Cycling",Books,Self-Help
4575,Jennifer Williams,jennifer.williams@hotmail.com,Srinagar,Married,500000,Quarterly,Artist,22,Female,Yes,PayPal,,"Reading, Writing, Travel, Cycling",Books,Non-Fiction
4576,Antonio Garcia,antonio.garcia@outlook.com,Mumbai,Married,2600000,Quarterly,Banker,61,Female,Yes,Venmo,,"Beauty, Fashion, Writing",Beauty Products,Lipstick
4577,Jeffery Ray,jeffery.ray@hotmail.com,Mumbai,Married,500000,Half Yearly,Engineer,64,Female,No,PayPal,,"Cars, Technology, Painting, Sports",Automobiles,Luxury Car
4578,Gail Wright,gail.wright@outlook.com,Agra,Married,1100000,Quarterly,Artist,47,Male,No,PayPal,,"Fashion, Shopping, Writing, Movies",Clothes,Skirt
4579,Elizabeth Chavez,elizabeth.chavez@gmail.com,Kolkata,Married,1600000,Monthly,Banker,55,Male,No,Cash,,"Cars, Technology, Gaming, Painting",Automobiles,SUV
4580,Whitney Soto,whitney.soto@yahoo.com,Ahmedabad,Married,1400000,Half Yearly,Engineer,28,Male,No,Debit Card,,"Technology, Gadgets, Gardening",Smartphones,Huawei
4581,Travis Stevenson,travis.stevenson@hotmail.com,Delhi,Married,2000000,Yearly,Banker,38,Male,No,Credit Card,,"Reading, Writing, Gaming, Hiking",Books,Non-Fiction
4582,Mike Gibson,mike.gibson@outlook.com,Jaipur,Married,2900000,Monthly,Doctor,40,Male,No,Venmo,,"Fashion, Shopping, Painting",Clothes,Skirt
4583,Cindy Williamson,cindy.williamson@yahoo.com,Lucknow,Married,1800000,Half Yearly,Banker,49,Male,No,Bank Transfer,,"Shopping, Fashion, Gardening",Clothes,Skirt
4584,Regina Rose,regina.rose@outlook.com,Ahmedabad,Married,2800000,Yearly,Teacher,37,Male,No,Credit Card,,"Reading, Writing, Painting",Books,Science
4585,Holly Clark,holly.clark@hotmail.com,Kolkata,Married,100000,Monthly,Engineer,66,Female,No,Debit Card,,"Cars, Technology, Reading",Automobiles,Sedan
4586,Joseph Kim,joseph.kim@outlook.com,Patna,Single,2400000,Quarterly,Entrepreneur,50,Male,No,Debit Card,,"Fashion, Beauty, Cycling",Beauty Products,Hair Dryer
4587,Brittany Bass,brittany.bass@hotmail.com,Ahmedabad,Single,300000,Half Yearly,Entrepreneur,25,Female,Yes,Cash,,"Technology, Electronics, Travel",Watches,Digital
4588,Theodore Peters,theodore.peters@outlook.com,Bangalore,Single,1600000,Monthly,Doctor,40,Female,No,Venmo,,"Technology, Electronics, Photography",Watches,Sports Watch
4589,Larry Figueroa,larry.figueroa@hotmail.com,Ahmedabad,Married,1100000,Yearly,Engineer,44,Male,No,Debit Card,,"Electronics, Technology, Photography",Watches,Digital
4590,Mathew Turner,mathew.turner@yahoo.com,Indore,Single,1000000,Quarterly,Doctor,37,Female,No,Debit Card,,"Technology, Electronics, Dancing, Gardening",Watches,Luxury Watch
4591,Jennifer Reed,jennifer.reed@hotmail.com,Kanpur,Married,300000,Monthly,Entrepreneur,69,Female,Yes,Cash,,"Fashion, Shopping, Cooking",Clothes,Dress
4592,Denise Pratt,denise.pratt@gmail.com,Pune,Single,2900000,Monthly,Entrepreneur,65,Male,Yes,Credit Card,,"Technology, Gadgets, Movies, Photography",Smartphones,Samsung Galaxy
4593,Ryan Rasmussen,ryan.rasmussen@outlook.com,Kanpur,Married,1100000,Yearly,Chef,44,Female,No,Bank Transfer,,"Gadgets, Technology, Dancing",Smartphones,Xiaomi
4594,Meghan Rodriguez,meghan.rodriguez@yahoo.com,Varanasi,Single,1100000,Half Yearly,Chef,54,Male,Yes,PayPal,,"Technology, Gadgets, Painting, Fashion",Smartphones,Xiaomi
4595,Melanie Morales,melanie.morales@yahoo.com,Visakhapatnam,Married,400000,Yearly,Doctor,48,Female,Yes,Debit Card,,"Technology, Gadgets, Gaming",Smartphones,Xiaomi
4596,Melissa Morrow,melissa.morrow@yahoo.com,Pune,Married,2200000,Yearly,Artist,44,Male,Yes,Cash,,"Reading, Writing, Sports, Hiking",Books,Self-Help
4597,Michael Nichols,michael.nichols@gmail.com,Varanasi,Single,1600000,Half Yearly,Lawyer,56,Female,Yes,Cash,,"Fashion, Beauty, Cooking, Art",Beauty Products,Hair Dryer
4598,Thomas Christian,thomas.christian@outlook.com,Indore,Married,2100000,Monthly,Entrepreneur,33,Female,Yes,Venmo,,"Beauty, Fashion, Electronics, Hiking",Beauty Products,Hair Dryer
4599,James Hernandez,james.hernandez@yahoo.com,Indore,Single,2000000,Half Yearly,Entrepreneur,28,Female,Yes,Debit Card,,"Gadgets, Technology, Art, Music",Smartphones,Huawei
4600,Brooke Warner,brooke.warner@outlook.com,Lucknow,Married,200000,Monthly,Lawyer,38,Female,No,Bank Transfer,,"Reading, Writing, Sports",Books,Fiction
4601,Christine Munoz,christine.munoz@hotmail.com,Kanpur,Single,1700000,Monthly,Entrepreneur,26,Male,Yes,Bank Transfer,,"Technology, Cars, Gardening",Automobiles,Luxury Car
4602,Jennifer Pruitt,jennifer.pruitt@hotmail.com,Hyderabad,Single,2600000,Quarterly,Manager,37,Female,No,Cash,,"Technology, Gadgets, Photography, Music",Smartphones,Samsung Galaxy
4603,Christopher Reyes,christopher.reyes@yahoo.com,Thane,Single,1900000,Quarterly,Entrepreneur,55,Female,No,Cash,,"Electronics, Technology, Gardening, Art",Watches,Digital
4604,Andrew Alexander,andrew.alexander@hotmail.com,Pune,Married,1300000,Quarterly,Banker,69,Female,No,PayPal,,"Electronics, Technology, Fitness",Watches,Digital
4605,Jillian Woodard,jillian.woodard@hotmail.com,Srinagar,Single,1400000,Half Yearly,Chef,21,Female,Yes,Bank Transfer,,"Technology, Cars, Cooking",Automobiles,Electric Car
4606,Ashley Mclean,ashley.mclean@hotmail.com,Kolkata,Married,2000000,Half Yearly,Doctor,57,Female,Yes,Venmo,,"Gadgets, Technology, Art, Cooking",Smartphones,iPhone
4607,Roger Little,roger.little@yahoo.com,Thane,Single,900000,Half Yearly,Banker,48,Female,No,Cash,,"Technology, Cars, Writing",Automobiles,Convertible
4608,Kenneth Garcia,kenneth.garcia@outlook.com,Varanasi,Single,1100000,Quarterly,Entrepreneur,59,Male,Yes,Credit Card,,"Technology, Gadgets, Gardening",Smartphones,OnePlus
4609,Heidi Watkins,heidi.watkins@yahoo.com,Thane,Married,2600000,Quarterly,Teacher,66,Female,Yes,Venmo,,"Electronics, Technology, Fitness, Art",Watches,Analog
4610,William Green,william.green@outlook.com,Hyderabad,Single,700000,Half Yearly,Artist,33,Female,Yes,Cash,,"Electronics, Technology, Dancing",Watches,Sports Watch
4611,Virginia Williams,virginia.williams@gmail.com,Jaipur,Married,1200000,Half Yearly,Chef,68,Male,No,Venmo,,"Technology, Cars, Photography, Writing",Automobiles,Convertible
4612,Danielle Young,danielle.young@yahoo.com,Chennai,Single,2800000,Quarterly,Entrepreneur,46,Female,No,Credit Card,,"Technology, Electronics, Reading, Sports",Watches,Luxury Watch
4613,Erica Khan,erica.khan@outlook.com,Bangalore,Single,300000,Half Yearly,Engineer,51,Male,No,Venmo,,"Technology, Cars, Reading, Cycling",Automobiles,SUV
4614,Donna Bartlett,donna.bartlett@outlook.com,Varanasi,Single,800000,Quarterly,Artist,58,Male,Yes,Venmo,,"Fashion, Beauty, Writing",Beauty Products,Face Cream
4615,William Ortiz,william.ortiz@yahoo.com,Jaipur,Married,2700000,Monthly,Banker,41,Male,Yes,Debit Card,,"Shopping, Fashion, Painting, Writing",Clothes,Shoes
4616,Daniel Pena,daniel.pena@yahoo.com,Kanpur,Single,1200000,Half Yearly,Chef,31,Female,Yes,Bank Transfer,,"Cars, Technology, Photography, Art",Automobiles,Luxury Car
4617,Christine Nguyen,christine.nguyen@yahoo.com,Agra,Married,1900000,Yearly,Engineer,67,Female,Yes,Cash,,"Shopping, Fashion, Photography",Clothes,T-Shirt
4618,Keith Griffith,keith.griffith@outlook.com,Kanpur,Single,300000,Half Yearly,Manager,18,Male,Yes,Credit Card,,"Fashion, Beauty, Cooking, Writing",Beauty Products,Shampoo
4619,Mark Morris,mark.morris@outlook.com,Surat,Married,300000,Yearly,Manager,29,Female,No,Debit Card,,"Shopping, Fashion, Photography, Dancing",Clothes,Jeans
4620,Mitchell Davis,mitchell.davis@yahoo.com,Surat,Single,200000,Yearly,Teacher,34,Female,Yes,Credit Card,,"Gadgets, Technology, Painting, Movies",Smartphones,Samsung Galaxy
4621,Christopher Price,christopher.price@yahoo.com,Chennai,Single,1900000,Half Yearly,Artist,54,Female,Yes,Venmo,,"Fashion, Shopping, Photography, Painting",Clothes,T-Shirt
4622,Gregory Ruiz,gregory.ruiz@hotmail.com,Kanpur,Single,2400000,Half Yearly,Engineer,27,Female,Yes,Credit Card,,"Technology, Electronics, Gaming, Sports",Watches,Analog
4623,Emily Sanchez,emily.sanchez@yahoo.com,Kanpur,Single,800000,Monthly,Lawyer,44,Male,Yes,Credit Card,,"Technology, Electronics, Photography, Yoga",Watches,Smartwatch
4624,Wendy Evans,wendy.evans@yahoo.com,Thane,Single,600000,Yearly,Lawyer,66,Male,Yes,Bank Transfer,,"Technology, Cars, Sports, Dancing",Automobiles,Electric Car
4625,Brendan Harris,brendan.harris@outlook.com,Hyderabad,Single,2100000,Quarterly,Doctor,61,Male,No,Bank Transfer,,"Fashion, Beauty, Writing, Fitness",Beauty Products,Lipstick
4626,Michael Adams,michael.adams@gmail.com,Patna,Married,2900000,Monthly,Manager,27,Male,No,PayPal,,"Writing, Reading, Yoga, Technology",Books,Self-Help
4627,Darryl Hall,darryl.hall@gmail.com,Vadodara,Single,300000,Quarterly,Manager,24,Male,Yes,PayPal,,"Electronics, Technology, Photography, Gaming",Watches,Sports Watch
4628,Amanda Owen,amanda.owen@yahoo.com,Mumbai,Single,2000000,Yearly,Engineer,53,Female,Yes,Bank Transfer,,"Reading, Writing, Fitness, Cycling",Books,Non-Fiction
4629,Harry Huff,harry.huff@hotmail.com,Lucknow,Married,1500000,Yearly,Lawyer,63,Male,No,Debit Card,,"Fashion, Beauty, Music, Yoga",Beauty Products,Conditioner
4630,Robin Washington,robin.washington@gmail.com,Lucknow,Married,800000,Quarterly,Manager,26,Female,No,Cash,,"Writing, Reading, Art",Books,Biography
4631,Andrea Cunningham,andrea.cunningham@yahoo.com,Vadodara,Single,200000,Monthly,Doctor,51,Male,No,Credit Card,,"Cars, Technology, Cycling, Fashion",Automobiles,Luxury Car
4632,Ryan Dixon,ryan.dixon@hotmail.com,Ahmedabad,Married,2900000,Monthly,Lawyer,40,Male,No,Bank Transfer,,"Cars, Technology, Reading",Automobiles,Convertible
4633,Mr. Matthew Chambers Jr.,mr..matthew.chambers.jr.@gmail.com,Vadodara,Married,1800000,Quarterly,Engineer,30,Female,No,Cash,,"Fashion, Beauty, Writing, Reading",Beauty Products,Shampoo
4634,Shawn Gonzalez,shawn.gonzalez@hotmail.com,Patna,Single,1900000,Half Yearly,Banker,28,Male,No,Bank Transfer,,"Technology, Cars, Yoga",Automobiles,Luxury Car
4635,Steve Gonzalez,steve.gonzalez@yahoo.com,Indore,Married,2800000,Quarterly,Teacher,69,Female,Yes,Venmo,,"Beauty, Fashion, Reading, Painting",Beauty Products,Perfume
4636,Casey Wilson,casey.wilson@gmail.com,Lucknow,Single,1300000,Yearly,Manager,30,Male,Yes,Bank Transfer,,"Fashion, Beauty, Electronics, Reading",Beauty Products,Lipstick
4637,Sandra Nelson,sandra.nelson@yahoo.com,Thane,Single,1200000,Quarterly,Chef,30,Male,No,Venmo,,"Electronics, Technology, Fitness, Sports",Watches,Digital
4638,Garrett Johnston,garrett.johnston@hotmail.com,Bangalore,Married,100000,Half Yearly,Artist,31,Female,No,Venmo,,"Cars, Technology, Photography, Gaming",Automobiles,SUV
4639,Andrew Becker,andrew.becker@gmail.com,Lucknow,Single,800000,Half Yearly,Artist,22,Male,No,Debit Card,,"Reading, Writing, Photography",Books,Science
4640,Christina Rivera,christina.rivera@hotmail.com,Hyderabad,Married,2800000,Yearly,Doctor,60,Male,No,PayPal,,"Gadgets, Technology, Hiking",Smartphones,Huawei
4641,Nicole Thomas,nicole.thomas@hotmail.com,Indore,Married,2800000,Half Yearly,Entrepreneur,47,Female,Yes,Cash,,"Electronics, Technology, Travel",Watches,Smartwatch
4642,Caitlyn Schmidt,caitlyn.schmidt@yahoo.com,Pune,Married,2800000,Yearly,Entrepreneur,55,Male,No,PayPal,,"Reading, Writing, Cooking",Books,Non-Fiction
4643,Donna Blair,donna.blair@hotmail.com,Vadodara,Single,1500000,Quarterly,Banker,54,Male,No,Bank Transfer,,"Gadgets, Technology, Painting",Smartphones,Huawei
4644,Tiffany Miller,tiffany.miller@gmail.com,Chennai,Married,2900000,Yearly,Teacher,59,Male,No,Debit Card,,"Technology, Gadgets, Reading, Hiking",Smartphones,Google Pixel
4645,Sierra Bowman,sierra.bowman@yahoo.com,Pune,Single,2000000,Half Yearly,Engineer,38,Male,Yes,Debit Card,,"Fashion, Beauty, Electronics",Beauty Products,Shampoo
4646,Benjamin Wilkinson,benjamin.wilkinson@yahoo.com,Ahmedabad,Single,2500000,Yearly,Doctor,68,Female,Yes,PayPal,,"Reading, Writing, Dancing, Cycling",Books,Science
4647,Barbara Alvarado,barbara.alvarado@hotmail.com,Jaipur,Married,600000,Quarterly,Entrepreneur,62,Male,Yes,Bank Transfer,,"Writing, Reading, Electronics",Books,Fiction
4648,Robert Allen,robert.allen@yahoo.com,Kanpur,Single,2000000,Monthly,Doctor,42,Male,No,Venmo,,"Writing, Reading, Cooking",Books,Fiction
4649,Suzanne Peterson,suzanne.peterson@yahoo.com,Hyderabad,Married,300000,Half Yearly,Teacher,49,Male,Yes,PayPal,,"Fashion, Beauty, Cooking, Sports",Beauty Products,Lipstick
4650,William Green,william.green@gmail.com,Ahmedabad,Married,300000,Monthly,Artist,63,Female,No,Credit Card,,"Technology, Gadgets, Gardening",Smartphones,Google Pixel
4651,Michele Jackson,michele.jackson@outlook.com,Thane,Married,1500000,Yearly,Artist,22,Male,No,Credit Card,,"Shopping, Fashion, Art",Clothes,Dress
4652,Craig Leach,craig.leach@yahoo.com,Pune,Married,2400000,Yearly,Doctor,55,Male,No,Cash,,"Reading, Writing, Hiking, Technology",Books,Biography
4653,Devin Chambers,devin.chambers@yahoo.com,Mumbai,Married,2900000,Yearly,Teacher,61,Male,No,PayPal,,"Beauty, Fashion, Gaming, Movies",Beauty Products,Face Cream
4654,Mr. Robert Griffin,mr..robert.griffin@yahoo.com,Surat,Married,1000000,Monthly,Manager,48,Female,No,Cash,,"Technology, Cars, Travel",Automobiles,Sedan
4655,David Williams,david.williams@hotmail.com,Hyderabad,Married,1900000,Monthly,Doctor,60,Female,No,Cash,,"Technology, Gadgets, Hiking, Yoga",Smartphones,Google Pixel
4656,Brian Joseph,brian.joseph@hotmail.com,Lucknow,Single,1800000,Yearly,Manager,49,Female,Yes,PayPal,,"Beauty, Fashion, Cooking, Sports",Beauty Products,Shampoo
4657,Melissa Salinas,melissa.salinas@hotmail.com,Chennai,Single,300000,Quarterly,Engineer,70,Female,No,Cash,,"Technology, Gadgets, Dancing",Smartphones,Google Pixel
4658,Jeremiah Hill,jeremiah.hill@yahoo.com,Bangalore,Married,2300000,Quarterly,Artist,64,Male,Yes,Venmo,,"Electronics, Technology, Cycling",Watches,Luxury Watch
4659,Patricia Mills,patricia.mills@hotmail.com,Kanpur,Married,1900000,Monthly,Teacher,40,Male,Yes,PayPal,,"Reading, Writing, Painting, Art",Books,Biography
4660,James Powell,james.powell@outlook.com,Indore,Married,2000000,Yearly,Teacher,59,Male,Yes,Debit Card,,"Gadgets, Technology, Writing",Smartphones,Google Pixel
4661,Cody Strong,cody.strong@hotmail.com,Ahmedabad,Single,2200000,Half Yearly,Artist,37,Male,No,Credit Card,,"Technology, Cars, Cooking",Automobiles,Electric Car
4662,Monica Lee,monica.lee@yahoo.com,Mumbai,Single,1600000,Half Yearly,Banker,63,Female,No,PayPal,,"Technology, Gadgets, Writing",Smartphones,iPhone
4663,Daniel Hernandez,daniel.hernandez@hotmail.com,Indore,Single,2800000,Half Yearly,Lawyer,59,Male,Yes,Venmo,,"Technology, Cars, Yoga, Cycling",Automobiles,Sedan
4664,Jason Allen,jason.allen@gmail.com,Indore,Married,2400000,Monthly,Chef,21,Female,No,Credit Card,,"Technology, Gadgets, Gardening",Smartphones,iPhone
4665,Michael Blair,michael.blair@yahoo.com,Patna,Single,700000,Quarterly,Entrepreneur,21,Female,No,Cash,,"Technology, Electronics, Dancing",Watches,Analog
4666,Kimberly Mcdonald,kimberly.mcdonald@hotmail.com,Hyderabad,Married,1700000,Quarterly,Doctor,48,Female,No,Debit Card,,"Fashion, Shopping, Dancing",Clothes,Shoes
4667,Zachary Warren,zachary.warren@yahoo.com,Lucknow,Single,400000,Half Yearly,Banker,70,Male,Yes,Cash,,"Fashion, Shopping, Art, Music",Clothes,Jacket
4668,David Oneal,david.oneal@gmail.com,Chennai,Single,1000000,Yearly,Teacher,35,Male,No,Credit Card,,"Technology, Cars, Dancing",Automobiles,Convertible
4669,Max Benjamin,max.benjamin@gmail.com,Jaipur,Married,2200000,Half Yearly,Lawyer,21,Male,No,Cash,,"Writing, Reading, Cycling",Books,Science
4670,Sandy Alvarez,sandy.alvarez@yahoo.com,Thane,Single,300000,Yearly,Chef,39,Male,Yes,Debit Card,,"Shopping, Fashion, Travel, Fitness",Clothes,T-Shirt
4671,Charles Ramirez,charles.ramirez@yahoo.com,Lucknow,Married,2800000,Yearly,Chef,30,Female,Yes,PayPal,,"Electronics, Technology, Yoga, Dancing",Watches,Digital
4672,Daniel Gilbert,daniel.gilbert@yahoo.com,Mumbai,Single,1200000,Quarterly,Lawyer,55,Female,No,PayPal,,"Writing, Reading, Yoga",Books,Biography
4673,Keith Gray,keith.gray@gmail.com,Ahmedabad,Single,2600000,Yearly,Teacher,58,Female,No,Debit Card,,"Cars, Technology, Music",Automobiles,Hatchback
4674,Amber Smith,amber.smith@yahoo.com,Jaipur,Married,1200000,Monthly,Artist,70,Male,No,Debit Card,,"Technology, Electronics, Reading",Watches,Sports Watch
4675,Alyssa Jacobs,alyssa.jacobs@outlook.com,Patna,Married,2900000,Monthly,Engineer,56,Male,No,Credit Card,,"Electronics, Technology, Hiking",Watches,Smartwatch
4676,Brady Salinas,brady.salinas@yahoo.com,Pune,Single,1200000,Yearly,Artist,20,Female,No,Credit Card,,"Reading, Writing, Art",Books,Self-Help
4677,Timothy Jones,timothy.jones@hotmail.com,Lucknow,Single,1900000,Monthly,Teacher,55,Male,No,Venmo,,"Writing, Reading, Cooking, Gaming",Books,Non-Fiction
4678,Jennifer Weaver,jennifer.weaver@hotmail.com,Visakhapatnam,Married,2200000,Yearly,Lawyer,60,Male,No,Venmo,,"Shopping, Fashion, Art, Electronics",Clothes,Skirt
4679,Melissa Hughes,melissa.hughes@yahoo.com,Pune,Single,2800000,Yearly,Doctor,53,Male,No,Bank Transfer,,"Writing, Reading, Dancing",Books,Non-Fiction
4680,Joel Bryan,joel.bryan@yahoo.com,Jaipur,Single,2800000,Yearly,Engineer,21,Female,Yes,Venmo,,"Gadgets, Technology, Photography",Smartphones,Samsung Galaxy
4681,Timothy Herring,timothy.herring@yahoo.com,Chennai,Married,1800000,Quarterly,Entrepreneur,61,Male,Yes,Bank Transfer,,"Fashion, Beauty, Reading",Beauty Products,Shampoo
